timestamp,evento
744011,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
744011,Importatore 23 ha importato
745364,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
746507,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
746507,Importatore 19 ha importato
747351,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
748373,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
748373,Importatore 20 ha importato
752797,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
753778,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
753778,Importatore 20 ha importato
758982,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
760196,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
760196,Importatore 19 ha importato
761297,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
762245,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
762245,Importatore 22 ha importato
766410,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
767611,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
767611,Importatore 25 ha importato
771700,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
772845,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
772845,Importatore 18 ha importato
778689,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
779593,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
779593,Importatore 25 ha importato
783926,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
785448,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
785448,Importatore 26 ha importato
789324,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
790489,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
790489,Importatore 26 ha importato
797177,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
798087,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
798087,Importatore 19 ha importato
801863,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
802911,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
802911,Importatore 25 ha importato
805067,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
806409,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
806409,Importatore 26 ha importato
809865,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
810835,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
810835,Importatore 24 ha importato
814788,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
815847,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
815847,Importatore 18 ha importato
821364,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
822399,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
822399,Importatore 18 ha importato
826524,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
827635,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
827635,Importatore 23 ha importato
828433,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
829517,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
829517,Importatore 23 ha importato
835083,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
836033,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
836033,Importatore 26 ha importato
840308,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
842003,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
842003,Importatore 25 ha importato
847725,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
849023,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
849023,Importatore 21 ha importato
854765,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
856025,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
856025,Importatore 23 ha importato
860518,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
861490,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
861490,Importatore 21 ha importato
867661,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
869262,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
869262,Importatore 21 ha importato
873261,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
875103,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
875103,Importatore 26 ha importato
877156,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
878402,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
878402,Importatore 21 ha importato
884670,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
885862,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
885862,Importatore 22 ha importato
890773,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
891919,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
891919,Importatore 26 ha importato
897616,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
898888,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
898888,Importatore 20 ha importato
901808,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
902922,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
902922,Importatore 20 ha importato
903991,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
905142,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
905142,Importatore 24 ha importato
908548,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
910501,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
910501,Importatore 26 ha importato
914756,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
915735,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
915735,Importatore 20 ha importato
920127,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
921242,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
921242,Importatore 18 ha importato
922903,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
924587,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
924587,Importatore 23 ha importato
930486,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
931381,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
931381,Importatore 23 ha importato
932979,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
933855,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
933855,Importatore 19 ha importato
939792,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
942316,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
942316,Importatore 21 ha importato
946654,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
948840,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
948840,Importatore 23 ha importato
951505,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
952477,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
952477,Importatore 26 ha importato
957334,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
958211,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
958211,Importatore 20 ha importato
960727,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
962042,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
962042,Importatore 18 ha importato
965002,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
965882,Importatore 19 ha importato
965882,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
968272,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
969242,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
969242,Importatore 20 ha importato
975663,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
977390,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
977390,Importatore 26 ha importato
982127,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
983567,Importatore 25 ha importato
983567,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
984153,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
985247,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
985247,Importatore 26 ha importato
985505,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
987215,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
987215,Importatore 21 ha importato
991918,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
993252,Importatore 21 ha importato
993252,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
996868,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
998438,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
998438,Importatore 21 ha importato
1001934,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1002904,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1002904,Importatore 18 ha importato
1009417,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1010345,Importatore 23 ha importato
1010345,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1014705,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1015974,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1015974,Importatore 26 ha importato
1019889,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1021126,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1021126,Importatore 18 ha importato
1023466,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1024713,Importatore 25 ha importato
1024713,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1027146,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1028153,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1028153,Importatore 20 ha importato
1030850,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1032780,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1032780,Importatore 26 ha importato
1034712,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1036065,Importatore 25 ha importato
1036065,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1041733,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1042888,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1042888,Importatore 23 ha importato
1048887,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1049836,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1049836,Importatore 20 ha importato
1051186,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1053538,Importatore 23 ha importato
1053538,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1056410,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1057939,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1057939,Importatore 19 ha importato
1060311,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1061624,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1061624,Importatore 23 ha importato
1066410,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1067390,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1067390,Importatore 26 ha importato
1069154,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1070127,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1070127,Importatore 24 ha importato
1070790,Consumatore con id 11 ha acquistato da 38
1075946,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1077360,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1077360,Importatore 21 ha importato
1081525,Consumatore con id 13 ha acquistato da 39
1082523,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1083524,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1083524,Importatore 20 ha importato
1085336,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1087112,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1087112,Importatore 25 ha importato
1090805,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1091985,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1091985,Importatore 19 ha importato
1097938,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1098993,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1098993,Importatore 21 ha importato
1105823,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1107090,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1107090,Importatore 19 ha importato
1110666,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1112092,Importatore 26 ha importato
1112092,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1118017,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1118936,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1118936,Importatore 22 ha importato
1122775,Consumatore con id 17 ha acquistato da 40
1124847,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1126456,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1126456,Importatore 23 ha importato
1126546,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1127777,Importatore 25 ha importato
1127777,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1134293,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1135535,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1135535,Importatore 25 ha importato
1139110,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1141192,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1141192,Importatore 19 ha importato
1146810,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1148101,Importatore 24 ha importato
1148101,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1153355,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1154686,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1154686,Importatore 18 ha importato
1159997,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1161235,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1161235,Importatore 22 ha importato
1164820,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1166403,Importatore 21 ha importato
1166403,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1167503,Consumatore con id 16 ha acquistato da 36
1169051,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1170599,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1170599,Importatore 19 ha importato
1174392,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1175288,Importatore 22 ha importato
1175288,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1176737,Consumatore con id 6 ha acquistato da 40
1181139,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1182176,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1182176,Importatore 19 ha importato
1184112,Consumatore con id 9 ha acquistato da 39
1185370,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1187892,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1187892,Importatore 23 ha importato
1190873,Consumatore con id 14 ha acquistato da 38
1191766,Consumatore con id 7 ha acquistato da 38
1192078,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1193254,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1193254,Importatore 23 ha importato
1194955,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1195858,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1195858,Importatore 26 ha importato
1198700,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1199690,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1199690,Importatore 19 ha importato
1201545,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1203249,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1203249,Importatore 24 ha importato
1209044,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1210317,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1210317,Importatore 24 ha importato
1213823,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1215166,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1215166,Importatore 24 ha importato
1216693,Consumatore con id 15 ha acquistato da 41
1217551,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1218877,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1218877,Importatore 25 ha importato
1222362,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1225333,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1225333,Importatore 22 ha importato
1229924,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1231230,Importatore 18 ha importato
1231230,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1235289,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1236960,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1236960,Importatore 26 ha importato
1237683,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1238685,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1238685,Importatore 24 ha importato
1244197,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1245976,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1245976,Importatore 24 ha importato
1251170,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1252312,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1252312,Importatore 25 ha importato
1256326,Consumatore con id 10 ha acquistato da 40
1257330,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1259457,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1259457,Importatore 25 ha importato
1261607,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1262567,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1262567,Importatore 19 ha importato
1264052,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1265865,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1265865,Importatore 21 ha importato
1269539,Consumatore con id 12 ha acquistato da 37
1270589,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
1271573,Cambio di stato: da States.TRATTATIVA a States.CARICO_IN_ARRIVO
1271573,Importatore 18 ha importato
1275670,Cambio di stato: da States.CARICO_IN_ARRIVO a States.TRATTATIVA
